player2_name,player1_name,round,day,both_left_handed,both_right_handed,h2h_matches,h2h_win_rate,mixed_handed,month,month_cos,month_sin,p1_age,p1_avg_1st_serve_pct,p1_avg_1st_serve_win_pct,p1_avg_ace_rate,p1_avg_df_rate,p1_career_win_rate,p1_experience,p1_ht,p1_is_lefty,p1_rank_points,p1_recent_form,p1_surface_win_rate,p2_age,p2_avg_1st_serve_pct,p2_avg_1st_serve_win_pct,p2_avg_ace_rate,p2_avg_df_rate,p2_career_win_rate,p2_experience,p2_ht,p2_is_lefty,p2_rank_points,p2_recent_form,p2_surface_win_rate,quarter,surface_clay,surface_grass,surface_hard,tourney_importance,winner,split
Ugo Humbert,Gael Monfils,1,2,0.0,0.0,1.492186859377922,-0.5228997239745389,1.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,3.0543941872233122,-0.445648933618625,1.715395031538206,1.3122761085359804,0.45861612532027607,0.7543302739688119,3.20604005962924,1.3686916921831385,0.0,-0.01897390003136658,0.4704510634684855,0.4325037529629091,0.13903603887248644,-0.28563510543999704,-0.41368279442077466,0.45638961089209207,0.03358506892206679,0.19096000954046458,-0.19574519756745964,0.5813532340781087,1.0,1.1336078424319207,0.6962783370127347,0.33642652568369175,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test
Roberto Carballes Baena,Alex de Minaur,1,2,0.0,1.0,-0.4909102765657721,-0.15148323359866034,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,-0.1636627110628538,-0.5357768364765243,-1.3725082181566022,-0.35833444421609045,-0.40241152042480394,0.031294660402554186,-1.8832350994600413,0.09118086956662165,0.0,-0.8864871420197512,0.014996317284816957,0.05829580817014929,1.4701634891140538,-0.06442182421440065,-1.150758432234258,-0.24645922774291168,-0.20553470543855046,-0.2904314049088122,1.1223230511316964,-0.21688456070609224,0.0,-0.04756875666597824,-0.2155470239041922,-1.2625046282035568,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test
Jakub Mensik,Hugo Gaston,1,2,0.0,0.0,-0.4909102765657721,-0.15148323359866034,1.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,-0.3847505895710633,-0.3559326625769438,0.4046128483597017,-0.05174173980568511,-1.4330714448234843,-0.4555493193987259,-0.07538897449215608,-1.8250853643581535,1.0,-0.27493325261803847,0.014996317284816957,0.05829580817014929,-1.7837036114764437,0.5901376888883615,1.8552621016700055,1.820795253699066,0.11254164935669128,0.44659641217722174,-1.4287767850602184,1.3795910288623097,0.0,-0.45149883915086086,0.24036565655427136,-0.7730359076258277,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,2,test
Miomir Kecmanovic,Alex Michelsen,1,2,0.0,1.0,-0.4909102765657721,-0.15148323359866034,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,-1.318232743272394,1.1395600041440979,1.122478842148929,0.8445605001809195,-0.34065882508588546,0.1422211368129724,-1.3889021746641352,1.3686916921831385,0.0,0.18287324043127737,0.69817843656032,0.370135762164116,-0.1567700611811949,0.2530912819564971,1.6204734698560528,1.7311679217745108,-0.22257025563183241,-0.0006490347155823692,-0.08708724158150773,-0.21688456070609224,0.0,-0.048419135786999044,-0.44350336413342384,-0.09695723732783935,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,2,test
Giulio Zeppieri,Shintaro Mochizuki,1,2,0.0,0.0,-0.4909102765657721,-0.15148323359866034,1.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,-1.0725795449299387,-1.2377561254261487,-0.9289803222830771,-0.49872201902354535,0.23698963377024213,-2.0931154332757598,-0.8145343953774633,-1.5057076587040243,0.0,-0.5360461492165226,-1.5790952943580232,-2.4364238237815843,-0.7976832779641719,-0.016520293167458327,1.0806871227727948,0.149145337545805,-0.3102633412586238,-1.1392732711681544,-0.7201379416735754,-0.21688456070609224,1.0,-0.5246314435586501,-0.8994160445918874,-0.9394552726222556,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test
Reilly Opelka,Alexander Shevchenko,1,2,0.0,1.0,-0.4909102765657721,-0.15148323359866034,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,-0.483011868908046,-0.31531386415581,-1.3537705512077487,-0.48152802815780094,0.8292999837097463,-0.30836393015647845,-1.1629214090431497,0.09118086956662165,0.0,-0.11775016025776681,-0.44045842889885156,-1.1890640078057175,0.336240105574941,0.7107622937660469,3.1818881227633726,3.858891041278045,0.6033358627821818,0.09141843158475219,0.3947871719214097,4.253247090085433,0.0,-0.739777361176914,-0.2155470239041922,-0.4401971776329718,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,2,test
Aleksandar Vukic,Chun-Hsin Tseng,1,2,0.0,1.0,-0.4909102765657721,-0.15148323359866034,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,-0.1636627110628538,-0.5357768364765243,-1.3725082181566022,-0.35833444421609045,-0.40241152042480394,0.031294660402554186,-1.8832350994600413,0.09118086956662165,0.0,-0.8864871420197512,0.014996317284816957,0.05829580817014929,0.7059977306420429,0.11939833955824646,2.3340924847926545,2.498278080769877,-0.5166034375969379,-0.34367459464102296,-0.03984465202239812,0.5813532340781087,0.0,-0.3128870424244696,0.24036565655427136,0.33642652568369175,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,2,test
David Goffin,Rinky Hijikata,1,2,0.0,1.0,-0.09429084937703326,-2.0085656854780534,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,-0.507577188742291,-0.9112519848018209,-1.6831834921760551,-0.5729693516471989,0.2439322573085897,-0.33383832444840594,-1.0263913631471373,-1.0266411002228306,0.0,-0.2697797086062263,-0.2127310558070173,0.05829580817014929,2.0124746725458023,-0.3907207764107956,0.7529713558739325,0.9971121013624983,0.21485617958918382,0.48950638877118796,1.6892341258410108,-0.6958272375766128,0.0,-0.048419135786999044,0.9242346772419661,0.23736737985248446,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test
Adam Walton,Arthur Cazaux,1,2,0.0,1.0,-0.4909102765657721,-0.15148323359866034,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,-0.8760569862559741,-0.6434668038851867,2.3513913555266384,1.7092391448092887,-0.0344370116997301,-0.673789724137231,-0.8710295867827097,-0.22819683608750754,0.0,-0.3041366686849742,-0.668185801990686,-0.7732774024804286,-0.058168027829968084,0.9590282774366307,-0.21866639573239785,0.18245664373406775,-1.1045162054420814,-1.6400742238035368,-1.5185377052225266,-0.21688456070609224,0.0,-0.36816168529082194,-1.2901983421277134,0.05906091735631179,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test
August Holmgren,Quentin Halys,1,2,0.0,1.0,-0.4909102765657721,-0.15148323359866034,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,0.37677432529054794,-0.7634790762695901,3.377021502497388,2.380346354981198,0.6655761590522191,-0.7817849759665945,0.6032258841732443,1.0493139865290093,0.0,-0.3582488808090022,0.24272369037665145,0.28508850198394303,0.015783497183452472,-0.6730667140510666,0.7401985555207153,-0.07224059368715831,0.1537507706043142,0.35385549502252167,0.1464261296678053,0.5813532340781087,0.0,-0.7210690205144562,0.2656941388019637,0.33642652568369175,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,2,test
Christopher Eubanks,Jesper de Jong,1,2,0.0,1.0,-0.4909102765657721,-0.15148323359866034,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,-0.1636627110628538,-0.5357768364765243,-1.3725082181566022,-0.35833444421609045,-0.40241152042480394,0.031294660402554186,-1.8832350994600413,0.09118086956662165,0.0,-0.8864871420197512,0.014996317284816957,0.05829580817014929,0.5087936639395884,0.9388869533510257,2.0700981223154287,1.9963449752909375,0.04258643120432839,-0.5663504984930495,0.5648604943342042,2.6567715005170314,0.0,0.1556718532579943,-0.44350336413342384,0.5583190123455953,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test
Marton Fucsovics,Aleksandar Kovacevic,1,2,0.0,1.0,-0.4909102765657721,-0.15148323359866034,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,0.1065558071138475,-0.16397524128846108,2.129693329091818,2.699987267245803,0.31353880636332154,-0.9423932992000063,-1.2052928025970844,-0.22819683608750754,0.0,-0.36512027282475173,-0.8959131750825203,-0.4406481182201973,1.5441150141274735,0.7078599943050413,0.9641949690410376,0.4435854994424895,-0.438038824132319,-0.006582363980562516,1.8944019433548576,0.5813532340781087,0.0,-0.284824531430783,0.012409316325039459,-0.08777969881700724,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,2,test
Lorenzo Sonego,Jaime Faria,1,2,0.0,1.0,-0.4909102765657721,-0.15148323359866034,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,-1.1462755044326753,-0.3597266199331517,-0.9658659427836428,-0.7591384642039691,-1.4229106570690677,-2.8897692184051267,-1.5772194793482899,0.5702474280478155,0.0,-0.5635317172795209,-2.262277413633526,-2.4364238237815843,0.9278523056823037,1.0894086588164218,1.5351524723199441,0.170530269895165,-1.5320865730996935,-0.08837552268495923,0.3711658771418546,1.0602959109486292,0.0,0.00770588620037412,0.012409316325039459,0.3218283357717245,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,2,test
Hamad Medjedovic,Sebastian Ofner,1,2,0.0,1.0,-0.4909102765657721,-0.15148323359866034,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,0.4996009244617756,-0.4948113989554627,1.6377659979284214,1.02745691836897,-0.34835316407242223,-0.3142075188112579,0.07997280187227163,1.0493139865290093,0.0,0.050598944128097935,-0.2127310558070173,-0.10801883395996624,-1.0688388696800462,0.6335935475477849,2.1130927949779843,2.926666527663119,0.5202836536921445,0.2539806611636133,-0.871314228262726,0.5813532340781087,0.0,-0.560347366641524,0.4683219967835028,-0.7730359076258277,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test
Camilo Ugo Carabelli,Marcos Giron,1,2,0.0,1.0,-0.4909102765657721,-0.15148323359866034,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,1.3593871186603694,-0.04351561557597148,2.0400567004317485,1.3810337855910364,-1.0835612531615506,-0.16518945700603413,0.7868352562402958,-0.7072633945687014,0.0,0.0626238801556597,0.24272369037665145,0.1387706350073019,-0.13211955284338778,-0.963245325733206,-2.6898847261704026,-1.4554976555019017,0.37434967030180294,-1.0943295959316457,-1.1169756939700954,0.10241055720758814,0.0,-0.3647601688067387,-0.8643458384027747,-0.9010508037769259,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test
Fabian Marozsan,James McCabe,1,2,0.0,1.0,-0.4909102765657721,-0.15148323359866034,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,-0.1636627110628538,-0.5357768364765243,-1.3725082181566022,-0.35833444421609045,-0.40241152042480394,0.031294660402554186,-1.8832350994600413,0.09118086956662165,0.0,-0.8864871420197512,0.014996317284816957,0.05829580817014929,-0.32932361954584227,0.20858151660146873,-0.6899337806861477,-0.4023820453296159,0.40789971074583864,-0.13303432003965546,-0.998194325935763,1.3795910288623097,0.0,-0.11985098195274671,-0.44350336413342384,-1.6051327326079676,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,2,test
Corentin Moutet,Francisco Comesana,1,2,0.0,0.0,-0.4909102765657721,-0.15148323359866034,1.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,-0.4584465490738001,-0.6851546293219319,-0.5957896178030391,-0.35661187877665784,0.429369491990579,-0.7653591247268137,-1.539556018411459,-1.0266411002228306,0.0,-0.4295395729724041,-0.606078336602004,0.8898690188207269,-0.03351751949216094,1.1033909478519845,-0.13278234244114354,-0.8569124476455632,-0.8275564106870644,-0.45762753008110657,-0.04456891097830901,-0.6958272375766128,1.0,-0.19808586108666082,-0.2155470239041922,-0.2529753920119905,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,2,test
Alexander Bublik,Jaume Munar,1,2,0.0,1.0,-0.4909102765657721,-0.15148323359866034,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,0.42590496495903885,-0.16298259871701962,-2.4100190438394424,-0.7499264356825375,1.5174179788742186,-0.5424857443632403,0.621385052839216,-0.22819683608750754,0.0,-0.1615552843581704,-0.8959131750825203,-1.3672582672308418,0.38554112225055437,-0.39408985521800627,0.7210269597645389,2.247954963007507,2.4370869113786515,0.04860890014910388,0.2814049569795465,1.8585337057328302,0.0,0.5213348752969407,-0.6714597043626558,0.7311391221495781,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test
Marin Cilic,Raphael Collignon,1,2,0.0,1.0,-0.4909102765657721,-0.15148323359866034,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,-0.7532303870847464,0.02918887268146462,-0.28086298665655623,-0.5305290241750766,9.513749832395774,-2.8897692184051267,-1.6861744913441223,1.0493139865290093,0.0,-0.6210796254114237,-2.262277413633526,-2.4364238237815843,2.3822322976129042,-0.7989142812395542,-0.18045689114221444,0.5951385961449581,-0.016652488316242046,0.8151744623483138,3.030923669319722,2.1778288236465104,0.0,-0.8732868831771804,-0.44350336413342384,1.0663360212820594,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,2,test
Tomas Machac,Damir Dzumhur,1,2,0.0,1.0,-0.09429084937703326,-2.0085656854780534,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,1.4576483979973522,0.5051445147692808,-0.5903094466640874,-1.0730535473905365,-1.550098655381787,-0.1606000469643742,1.7956779599054098,-1.5057076587040243,0.0,-0.5197265931791173,-0.668185801990686,0.3354868783870087,-0.42792565289707,0.07043995501300652,-1.5815910516250855,0.2281080979596728,-0.4131040355801321,0.288936853014231,-0.7106894237617536,-0.21688456070609224,0.0,0.2866302378951983,0.4683219967835028,-1.1890843201168975,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,2,test
George Loffhagen,Pedro Martinez,1,2,0.0,1.0,-0.4909102765657721,-0.15148323359866034,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,0.4013396451247938,0.4757903722256879,-1.6875748907508248,-0.41391321189534214,1.2805331502598478,-0.3912491711230851,-0.1083445028118832,0.09118086956662165,0.0,0.11587716827771896,-0.668185801990686,-0.9395920446105441,-0.8469842946397853,-0.6782658195215415,-0.07352734649349722,0.13562561469159054,3.47506418555638,-2.8920766053919915,-1.3862584544570198,0.5813532340781087,0.0,-0.7712413886546837,-2.2671540859672774,-2.4372295575901064,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test
Beibit Zhukayev,Flavio Cobolli,1,2,0.0,1.0,-0.4909102765657721,-0.15148323359866034,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,-0.8269263465874832,-1.0504645690567294,2.3675553928342383,0.8825164419964877,0.7246234423449301,0.1422211368129724,-0.8757375193998137,-0.22819683608750754,0.0,0.3864382288978587,0.69817843656032,-0.29809271068009874,-0.42792565289707,0.8454874036638982,3.0868604310386405,1.8357935327014347,-0.5526476759633642,-0.29533092506038117,-1.2067366141324034,2.1778288236465104,0.0,-0.63007845456523,-0.24087550615188477,-0.21830469097106814,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test
Denis Shapovalov,Mariano Navone,1,2,0.0,0.0,-0.4909102765657721,-0.15148323359866034,1.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,-0.507577188742291,-0.04179107209789709,-1.7479370911587115,-0.4872255701435825,-0.20661455794645942,-0.386000179427115,-1.539556018411459,-1.0266411002228306,0.0,0.1425038123387486,-1.1236405481743545,-2.4364238237815843,-0.03351751949216094,0.5597928840343117,-1.0895564880519837,-0.42917399419526275,1.8122833414864286,0.31296186226139355,0.3239232875827452,0.10241055720758814,1.0,-0.04756875666597824,0.9242346772419661,-0.0018242161789667607,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test
Jack Pinnington Jones,Tomas Martin Etcheverry,1,2,0.0,1.0,-0.4909102765657721,-0.15148323359866034,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,-0.2864893102340815,-0.8442788461956537,0.672474461900292,1.2681806414632515,0.5299701139156778,-0.11795677866061213,-0.7815788670577362,1.8477582506643322,0.0,0.34177418079548644,0.014996317284816957,-1.1890640078057175,-0.1567700611811949,-0.5329764970595686,-1.3715843627118531,-0.3571606293678053,-0.40476551236036684,0.02926228498107026,-1.8823056448276698,0.10241055720758814,0.0,-0.8817906743873885,0.012409316325039459,0.05906091735631179,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,2,test
Carlos Alcaraz,Oliver Tarvet,2,3,0.0,1.0,-0.4909102765657721,-0.15148323359866034,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,-0.1636627110628538,-0.5357768364765243,-1.3725082181566022,-0.35833444421609045,-0.40241152042480394,0.031294660402554186,-1.8832350994600413,0.09118086956662165,0.0,-0.8864871420197512,0.014996317284816957,0.05829580817014929,-1.0195378530044328,0.3688092115622119,2.1418235640945915,0.8660811722939018,-1.3838218559821422,1.715922097158725,-0.559513137172603,-0.21688456070609224,0.0,5.079366963968459,1.152191017471198,2.0006201756479705,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,2,test
Frances Tiafoe,Cameron Norrie,2,3,0.0,0.0,0.6989480050004444,-0.7705107175584581,1.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,0.8680807219754587,1.4158786447700729,1.2689714884243137,1.0589670544119294,-1.0899915787884038,0.4554491414349023,0.08938866710647947,0.5702474280478155,1.0,-0.06020225212586407,0.014996317284816957,0.24083626904466654,0.26228858056152043,-0.681234897266926,-0.11828727983544578,1.3476203036157273,0.7021477282176155,0.16072253504785783,0.8105219600415733,0.5813532340781087,0.0,1.3164393534513938,0.6962783370127347,0.36348658503270453,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test
Gabriel Diallo,Taylor Fritz,2,3,0.0,1.0,-0.4909102765657721,-0.15148323359866034,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,0.13112112694809253,0.22489038656099572,2.505094665794713,2.3770285633027965,-1.3445459206239814,0.6081434095788608,0.5796862210877255,1.8477582506643322,0.0,1.8577750442702379,0.69817843656032,0.5037814567329589,-0.8223337863019782,1.383071116356774,1.0936905729810096,1.5357994037771876,-0.6527563693175737,-0.42017446738401615,-1.1959383079474644,2.9760666184307114,0.0,-0.45830187211902734,0.012409316325039459,-2.4372295575901064,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test
Billy Harris,Nuno Borges,2,3,0.0,1.0,-0.4909102765657721,-0.15148323359866034,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,0.3030783657878111,-0.65301367236983,-1.5501425224558842,-0.6135824428976945,0.9144898439822136,-0.32973570664109203,-0.8569057889313982,0.09118086956662165,0.0,-0.024127444043178767,0.24272369037665145,-2.4364238237815843,0.977153322357918,0.4838180701401698,2.6066944114676387,1.3813884716659002,-1.5712081148059385,0.224018211005941,-1.4760193746193278,1.3795910288623097,0.0,-0.4123813995839038,0.1643802098111939,0.5583190123455953,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test
Lloyd Harris,Andrey Rublev,2,3,0.0,1.0,0.3023285778117056,1.7055992182807327,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,0.32764368562205703,-0.06163894882754833,-0.12553933901260622,1.1588110537475456,-0.11861070334315568,0.8891118839295697,0.769348649376767,0.5702474280478155,0.0,2.343067105382552,0.014996317284816957,0.8325191422241354,0.41019163058836156,0.38951175015017525,1.3063972987093386,1.5551826447886945,0.08586090695370659,-0.0816746349065143,0.4157088901547296,1.3795910288623097,0.0,-0.42173556991513267,-0.6714597043626558,-0.21830469097106814,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test
Mattia Bellucci,Jiri Lehecka,2,3,0.0,0.0,-0.4909102765657721,-0.15148323359866034,1.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,-0.8514916664217291,-0.23327710089164597,3.048871581422061,1.4319758823245408,0.009571582869916563,0.2747166503031941,-0.30876791994001923,0.09118086956662165,0.0,0.18287324043127737,0.24272369037665145,0.05829580817014929,-0.5758287029239102,0.9177568337208151,1.9437031663532052,2.5617108170078877,-1.0955199000544613,-0.555005493093542,-1.277600498471068,-1.4940650323608138,1.0,-0.3936730589214461,-0.44350336413342384,-2.4372295575901064,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,2,test
Jenson Brooksby,Joao Fonseca,2,3,0.0,1.0,-0.4909102765657721,-0.15148323359866034,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,-1.8832350994600415,1.4880006441819285,0.7141878337111518,0.27090233006580194,-1.773476331797729,0.6155074361640903,-1.3041593875562656,0.09118086956662165,0.0,-0.5652495652834583,0.4704510634684855,-2.4364238237815843,-0.8469842946397853,0.21356714531920235,-2.5292088435737567,-0.5980903564933012,-0.2399157642206889,0.5099889378272703,-0.19574519756745964,0.5813532340781087,0.0,-0.02290776215637488,0.24036565655427136,0.4751093298473817,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test
Karen Khachanov,Shintaro Mochizuki,2,3,0.0,1.0,-0.4909102765657721,-0.15148323359866034,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,-1.0725795449299387,-1.2377561254261487,-0.9289803222830771,-0.49872201902354535,0.23698963377024213,-2.0931154332757598,-0.8145343953774633,-1.5057076587040243,0.0,-0.5360461492165226,-1.5790952943580232,-2.4364238237815843,0.6813472223042357,0.7506615169264359,2.1289609795954787,1.2970795976463678,-1.3258741396200155,0.509066385478933,1.023113613057566,2.1778288236465104,0.0,1.0103028698839038,0.9242346772419661,0.6351279500362547,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,2,test
Ethan Quinn,Kamil Majchrzak,2,3,0.0,1.0,-0.4909102765657721,-0.15148323359866034,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,0.5732968839645124,-0.0578876353795386,1.6816947304808343,1.2605955870114944,-1.1968122758783284,-0.3389810425448988,0.6516503339491693,-0.7072633945687014,0.0,-0.8650140419705338,0.014996317284816957,-1.0108697483805937,-1.3153439530581141,-0.01594607175183318,0.9337410723184429,1.1230793916977864,-1.117281526340331,-1.4314071602054605,-1.4004312313247527,1.0602959109486292,0.0,-0.6904553721577072,-1.127372384821119,0.05906091735631179,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test
Learner Tien,Nicolas Jarry,2,3,0.0,0.0,-0.4909102765657721,-0.15148323359866034,1.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,0.6469928434672492,0.1917541885476388,2.7591866402359746,1.2483476017644248,-0.7750847171139233,0.08254139511847858,1.0141611454661676,2.646202514799655,0.0,0.6681653015435915,-0.668185801990686,-0.21889526204671012,-1.6358005614496025,0.8783637588175283,-1.0637416713376617,0.6800448588382981,-0.5979357823199238,0.02926228498107026,-1.1831153193528487,-0.6958272375766128,1.0,-0.46255376772413137,0.012409316325039459,0.05906091735631179,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test
Yunchaokete Bu,Brandon Nakashima,1,3,0.0,1.0,-0.4909102765657721,-0.15148323359866034,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,-0.6304037879135187,1.2107302981517254,2.3608387363429046,2.922096524735727,-1.2645494669187611,0.2968459221123431,-0.5650139666709583,0.5702474280478155,0.0,0.22581944052971226,0.4704510634684855,0.2501973183202825,-0.1567700611811949,-0.5329764970595686,-1.3715843627118531,-0.3571606293678053,-0.40476551236036684,0.02926228498107026,-1.8823056448276698,0.10241055720758814,0.0,-0.8817906743873885,0.012409316325039459,0.05906091735631179,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test
Benjamin Bonzi,Jordan Thompson,2,3,0.0,1.0,-0.4909102765657721,-0.15148323359866034,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,1.13829924015216,-0.47955114503884094,-0.6437839545994058,0.5288470370176723,1.051867306865662,-0.15309143161520633,0.9321086055680718,-0.22819683608750754,0.0,0.4585878450632293,0.4704510634684855,0.14145312923520734,0.6813472223042357,0.21306384350926474,1.147127447150541,1.1908779688139846,-0.8888251462417984,-0.3565749269549944,0.1113316345667525,-0.21688456070609224,0.0,-0.4795613501445475,-0.44350336413342384,0.05906091735631179,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test
Valentin Royer,Adrian Mannarino,2,3,0.0,0.0,-0.4909102765657721,-0.15148323359866034,1.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,2.415695871532928,-0.502658467510669,1.376018731071526,1.1392544810644782,-0.811490435104305,-0.14901792470903122,2.316913356799052,-0.7072633945687014,1.0,0.7626469417601484,-0.44045842889885156,0.45002864293942957,-0.1567700611811949,-0.5329764970595686,-1.3715843627118531,-0.3571606293678053,-0.40476551236036684,0.02926228498107026,-1.8823056448276698,0.10241055720758814,0.0,-0.8817906743873885,0.012409316325039459,0.05906091735631179,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test
Novak Djokovic,Daniel Evans,2,4,0.0,1.0,-0.09429084937703326,1.7055992182807327,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,2.0963467136877365,-1.123255353172098,-1.0709626405531403,-0.45382033431864627,0.8148254017671585,-0.18669518129951154,2.306824929762401,-1.5057076587040243,0.0,-0.5996065253622062,-1.1236405481743545,-0.4406481182201973,2.87524246436904,0.26072976345985066,1.544532085880438,0.37638068730369856,-0.5728032989159646,1.9903958760972487,3.3494737017754317,0.5813532340781087,0.0,3.846317238488291,1.6081036979296612,1.8471838816796329,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,2,test
Aleksandar Vukic,Jannik Sinner,2,4,0.0,1.0,0.3023285778117056,1.7055992182807327,0.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,-0.6058384680792737,0.3422952867610182,2.4305080744996257,2.28275835032474,-1.7272589361990527,1.545613895025233,-0.362572864135492,1.0493139865290093,0.0,9.274583801269943,2.0645426751113254,1.0561836609508424,0.7059977306420429,0.11939833955824646,2.3340924847926545,2.498278080769877,-0.5166034375969379,-0.34367459464102296,-0.03984465202239812,0.5813532340781087,0.0,-0.3128870424244696,0.24036565655427136,0.33642652568369175,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,1,test
Marin Cilic,Jack Draper,2,4,0.0,0.0,-0.4909102765657721,-0.15148323359866034,1.0,-4.251429162798826e-05,-1.2643504006516997,-0.010423097359022127,-0.7286650672505014,-0.3754825057025743,-1.0819357710123498,0.47678095562383765,0.6600918502686457,0.660446880453439,-0.8333661258458788,1.3686916921831385,1.0,1.1019219225377839,1.1536331827439885,0.9654665834253249,2.3822322976129042,-0.7989142812395542,-0.18045689114221444,0.5951385961449581,-0.016652488316242046,0.8151744623483138,3.030923669319722,2.1778288236465104,0.0,-0.8732868831771804,-0.44350336413342384,1.0663360212820594,-0.3633580869809898,0.0,1.0,0.0,2.0738783426779124,2,test
